WEATHER CENTER LOCATION,LATITUDE,LONGITUDE,DATE,SNWD,TMAX,TMIN
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,2/25/2017,17,58,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,2/26/2017,16,48,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,2/27/2017,15,35,13
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,2/28/2017,15,41,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/1/2017,15,48,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/2/2017,12,42,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/3/2017,12,39,9
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/4/2017,12,22,-2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/5/2017,12,9,-3
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/6/2017,12,28,2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/7/2017,12,36,2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/8/2017,12,32,5
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/9/2017,12,43,28
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/10/2017,12,35,10
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/11/2017,12,25,-4
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/12/2017,12,-2,-9
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/13/2017,12,15,-2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/14/2017,12,27,4
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/15/2017,23,29,6
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/16/2017,23,31,19
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/17/2017,22,26,14
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/18/2017,22,32,14
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/19/2017,21,41,1
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/20/2017,20,45,5
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/21/2017,19,49,9
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/22/2017,18,50,23
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/23/2017,18,33,6
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/24/2017,18,26,5
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/25/2017,18,28,11
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/26/2017,18,43,11
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/27/2017,19,43,9
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/28/2017,21,29,25
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/29/2017,20,33,26
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/30/2017,18,41,28
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,3/31/2017,18,41,15
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/1/2017,17,48,14
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/2/2017,17,36,27
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/3/2017,15,50,24
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/4/2017,14,47,18
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/5/2017,15,42,19
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/6/2017,14,36,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/7/2017,12,39,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/8/2017,11,53,34
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/9/2017,9,43,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/10/2017,8,56,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/11/2017,4,72,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/12/2017,2,61,34
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/13/2017,0,46,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/14/2017,0,46,25
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/15/2017,0,55,25
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/16/2017,0,63,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/17/2017,0,65,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/18/2017,0,50,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/19/2017,0,42,27
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/20/2017,0,43,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/21/2017,0,43,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/22/2017,0,39,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/23/2017,0,36,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/24/2017,0,57,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/25/2017,0,54,27
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/26/2017,0,57,28
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/27/2017,0,54,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/28/2017,0,64,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/29/2017,0,59,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,4/30/2017,0,74,35
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/1/2017,0,56,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/2/2017,0,42,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/3/2017,0,48,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/4/2017,0,54,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/5/2017,0,64,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/6/2017,0,54,40
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/7/2017,0,59,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/8/2017,0,63,46
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/9/2017,0,50,35
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/10/2017,0,50,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/11/2017,0,50,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/12/2017,0,52,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/13/2017,0,68,34
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/14/2017,0,68,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/15/2017,0,53,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/16/2017,0,47,35
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/17/2017,0,73,36
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/18/2017,0,71,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/19/2017,0,91,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/20/2017,0,73,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/21/2017,0,62,31
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/22/2017,0,71,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/23/2017,0,59,43
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/24/2017,0,71,40
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/25/2017,0,75,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/26/2017,0,67,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/27/2017,0,49,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/28/2017,0,64,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/29/2017,0,73,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/30/2017,0,59,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,5/31/2017,0,70,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/1/2017,0,58,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/2/2017,0,72,47
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/3/2017,0,64,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/4/2017,0,64,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/5/2017,0,69,51
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/6/2017,0,60,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/7/2017,0,67,35
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/8/2017,0,81,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/9/2017,0,87,50
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/10/2017,0,58,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/11/2017,0,79,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/12/2017,0,93,61
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/13/2017,0,89,60
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/14/2017,0,81,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/15/2017,0,67,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/16/2017,0,71,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/17/2017,0,55,50
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/18/2017,0,67,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/19/2017,0,76,61
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/20/2017,0,86,65
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/21/2017,0,77,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/22/2017,0,74,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/23/2017,0,76,50
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/24/2017,0,68,51
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/25/2017,0,79,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/26/2017,0,78,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/27/2017,0,78,50
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/28/2017,0,72,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/29/2017,0,69,47
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,6/30/2017,0,75,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/1/2017,0,70,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/2/2017,0,69,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/3/2017,0,82,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/4/2017,0,78,55
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/5/2017,0,69,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/6/2017,0,82,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/7/2017,0,82,55
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/8/2017,0,80,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/9/2017,0,80,58
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/10/2017,0,80,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/11/2017,0,79,55
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/12/2017,0,83,60
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/13/2017,0,75,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/14/2017,0,67,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/15/2017,0,78,46
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/16/2017,0,69,56
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/17/2017,0,85,61
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/18/2017,0,85,62
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/19/2017,0,76,62
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/20/2017,0,85,64
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/21/2017,0,86,59
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/22/2017,0,86,55
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/23/2017,0,76,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/24/2017,0,74,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/25/2017,0,72,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/26/2017,0,79,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/27/2017,0,81,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/28/2017,0,74,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/29/2017,0,76,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/30/2017,0,76,43
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,7/31/2017,0,78,43
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/1/2017,0,84,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/2/2017,0,82,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/3/2017,0,87,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/4/2017,0,84,63
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/5/2017,0,82,62
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/6/2017,0,78,60
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/7/2017,0,68,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/8/2017,0,77,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/9/2017,0,73,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/10/2017,0,78,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/11/2017,0,75,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/12/2017,0,76,56
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/13/2017,0,73,59
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/14/2017,0,77,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/15/2017,0,81,54
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/16/2017,0,81,54
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/17/2017,0,74,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/18/2017,0,75,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/19/2017,0,66,50
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/20/2017,0,67,50
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/21/2017,0,79,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/22/2017,0,83,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/23/2017,0,84,59
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/24/2017,0,79,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/25/2017,0,76,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/26/2017,0,68,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/27/2017,0,70,40
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/28/2017,0,73,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/29/2017,0,78,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/30/2017,0,79,40
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,8/31/2017,0,69,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/1/2017,0,68,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/2/2017,0,56,42
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/3/2017,0,71,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/4/2017,0,70,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/5/2017,0,72,53
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/6/2017,0,70,59
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/7/2017,0,61,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/8/2017,0,70,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/9/2017,0,67,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/10/2017,0,69,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/11/2017,0,67,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/12/2017,0,78,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/13/2017,0,77,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/14/2017,0,81,51
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/15/2017,0,83,49
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/16/2017,0,78,48
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/17/2017,0,82,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/18/2017,0,81,55
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/19/2017,0,67,58
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/20/2017,0,72,58
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/21/2017,0,75,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/22/2017,0,75,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/23/2017,0,76,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/24/2017,0,85,40
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/25/2017,0,87,58
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/26/2017,0,87,57
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/27/2017,0,90,60
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/28/2017,0,78,58
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/29/2017,0,63,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,9/30/2017,0,59,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/1/2017,0,56,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/2/2017,0,66,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/3/2017,0,61,27
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/4/2017,0,65,28
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/5/2017,0,75,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/6/2017,0,68,45
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/7/2017,0,65,36
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/8/2017,0,64,36
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/9/2017,0,70,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/10/2017,0,64,54
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/11/2017,0,73,44
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/12/2017,0,73,29
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/13/2017,0,59,29
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/14/2017,0,60,28
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/15/2017,0,63,51
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/16/2017,0,65,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/17/2017,0,54,28
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/18/2017,0,54,27
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/19/2017,0,63,29
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/20/2017,0,70,29
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/21/2017,0,62,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/22/2017,0,64,37
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/23/2017,0,61,38
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/24/2017,0,62,46
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/25/2017,0,69,54
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/26/2017,0,64,59
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/27/2017,0,60,46
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/28/2017,0,53,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/29/2017,0,58,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/30/2017,0,60,52
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,10/31/2017,0,62,40
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/1/2017,0,52,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/2/2017,0,49,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/3/2017,0,57,41
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/4/2017,0,60,35
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/5/2017,0,46,30
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/6/2017,0,57,32
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/7/2017,0,59,33
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/8/2017,0,37,20
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/9/2017,0,39,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/10/2017,0,42,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/11/2017,0,32,18
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/12/2017,0,34,16
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/13/2017,0,33,12
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/14/2017,0,37,12
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/15/2017,0,35,25
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/16/2017,0,36,22
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/17/2017,0,37,29
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/18/2017,0,38,20
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/19/2017,0,39,20
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/20/2017,0,53,25
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/21/2017,0,29,13
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/22/2017,0,41,13
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/23/2017,0,35,20
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/24/2017,0,27,23
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/25/2017,0,39,27
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/26/2017,0,53,34
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/27/2017,0,35,23
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/28/2017,0,30,12
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/29/2017,0,34,11
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,11/30/2017,0,48,18
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/1/2017,0,36,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/2/2017,0,41,29
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/3/2017,0,33,26
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/4/2017,0,32,26
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/5/2017,0,37,20
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/6/2017,0,49,24
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/7/2017,0,43,20
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/8/2017,0,36,19
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/9/2017,0,34,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/10/2017,6,31,17
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/11/2017,4,30,9
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/12/2017,4,23,0
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/13/2017,7,31,0
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/14/2017,6,28,5
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/15/2017,6,12,0
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/16/2017,6,19,-2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/17/2017,6,19,2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/18/2017,6,16,-1
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/19/2017,7,13,2
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/20/2017,8,30,12
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/21/2017,7,33,9
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/22/2017,7,14,0
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/23/2017,7,13,-1
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/24/2017,9,31,8
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/25/2017,9,24,8
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/26/2017,15,14,0
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/27/2017,14,18,-4
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/28/2017,13,2,-11
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/29/2017,14,2,-11
"MILLINOCKET WASTEWATER, ME US",45.6404,-68.6747,12/30/2017,14,1,-10
