DATE,STORE LOCATION,STORE TYPE,SALES,CLOSEST WEATHER CENTER LOCATION,
6/5/2016,1014,2,1592.43,"HOLLIS, ME US",
6/6/2016,1014,2,1595.86,"HOLLIS, ME US",
6/7/2016,1014,2,1611.76,"HOLLIS, ME US",
6/8/2016,1014,2,1593.57,"HOLLIS, ME US",
6/9/2016,1014,2,1661.85,"HOLLIS, ME US",
6/10/2016,1014,2,1657.16,"HOLLIS, ME US",
6/11/2016,1014,2,1679.56,"HOLLIS, ME US",
6/12/2016,1014,2,1588.91,"HOLLIS, ME US",
6/13/2016,1014,2,1637.89,"HOLLIS, ME US",
6/14/2016,1014,2,1605.93,"HOLLIS, ME US",
6/15/2016,1014,2,1629.92,"HOLLIS, ME US",
6/16/2016,1014,2,1667.45,"HOLLIS, ME US",
6/17/2016,1014,2,1671.09,"HOLLIS, ME US",
6/18/2016,1014,2,1677.55,"HOLLIS, ME US",
6/19/2016,1014,2,1659.28,"HOLLIS, ME US",
6/20/2016,1014,2,1627.24,"HOLLIS, ME US",
6/21/2016,1014,2,1584.42,"HOLLIS, ME US",
6/22/2016,1014,2,1667.27,"HOLLIS, ME US",
6/23/2016,1014,2,1633.1,"HOLLIS, ME US",
6/24/2016,1014,2,1655.47,"HOLLIS, ME US",
6/25/2016,1014,2,1640.83,"HOLLIS, ME US",
6/26/2016,1014,2,1682.66,"HOLLIS, ME US",
6/27/2016,1014,2,1644.33,"HOLLIS, ME US",
6/28/2016,1014,2,1599.16,"HOLLIS, ME US",
6/29/2016,1014,2,1561.79,"HOLLIS, ME US",
6/30/2016,1014,2,1583.42,"HOLLIS, ME US",
7/1/2016,1014,2,0,"HOLLIS, ME US",
7/2/2016,1014,2,0,"HOLLIS, ME US",
7/3/2016,1014,2,0,"HOLLIS, ME US",
7/4/2016,1014,2,0,"HOLLIS, ME US",
7/5/2016,1014,2,0,"HOLLIS, ME US",
7/6/2016,1014,2,0,"HOLLIS, ME US",
7/7/2016,1014,2,0,"HOLLIS, ME US",
7/8/2016,1014,2,1529.58,"HOLLIS, ME US",
7/9/2016,1014,2,1563.29,"HOLLIS, ME US",
7/10/2016,1014,2,1616.8,"HOLLIS, ME US",
7/11/2016,1014,2,1597.46,"HOLLIS, ME US",
7/12/2016,1014,2,1632.45,"HOLLIS, ME US",
7/13/2016,1014,2,1587.52,"HOLLIS, ME US",
7/14/2016,1014,2,1541.08,"HOLLIS, ME US",
7/15/2016,1014,2,1497.37,"HOLLIS, ME US",
7/16/2016,1014,2,1547.74,"HOLLIS, ME US",
7/17/2016,1014,2,1514.93,"HOLLIS, ME US",
7/18/2016,1014,2,1570.51,"HOLLIS, ME US",
7/19/2016,1014,2,1582.98,"HOLLIS, ME US",
7/20/2016,1014,2,1639.7,"HOLLIS, ME US",
7/21/2016,1014,2,1604.15,"HOLLIS, ME US",
7/22/2016,1014,2,1633.47,"HOLLIS, ME US",
7/23/2016,1014,2,1511.73,"HOLLIS, ME US",
7/24/2016,1014,2,1562.91,"HOLLIS, ME US",
7/25/2016,1014,2,1615.63,"HOLLIS, ME US",
7/26/2016,1014,2,1583.98,"HOLLIS, ME US",
7/27/2016,1014,2,1565.96,"HOLLIS, ME US",
7/28/2016,1014,2,1568.16,"HOLLIS, ME US",
7/29/2016,1014,2,1560.29,"HOLLIS, ME US",
7/30/2016,1014,2,1571.36,"HOLLIS, ME US",
7/31/2016,1014,2,1555.27,"HOLLIS, ME US",
8/1/2016,1014,2,1539.9,"HOLLIS, ME US",
8/2/2016,1014,2,1538.65,"HOLLIS, ME US",
8/3/2016,1014,2,1625.76,"HOLLIS, ME US",
8/4/2016,1014,2,1638.33,"HOLLIS, ME US",
8/5/2016,1014,2,1596.19,"HOLLIS, ME US",
8/6/2016,1014,2,1603.22,"HOLLIS, ME US",
8/7/2016,1014,2,1557.61,"HOLLIS, ME US",
8/8/2016,1014,2,1642.05,"HOLLIS, ME US",
8/9/2016,1014,2,1650.2,"HOLLIS, ME US",
8/10/2016,1014,2,1629.34,"HOLLIS, ME US",
8/11/2016,1014,2,1602.06,"HOLLIS, ME US",
8/12/2016,1014,2,1506.11,"HOLLIS, ME US",
8/13/2016,1014,2,1547.93,"HOLLIS, ME US",
8/14/2016,1014,2,1544.22,"HOLLIS, ME US",
8/15/2016,1014,2,1568.39,"HOLLIS, ME US",
8/16/2016,1014,2,1631.67,"HOLLIS, ME US",
8/17/2016,1014,2,1583.52,"HOLLIS, ME US",
8/18/2016,1014,2,1585.43,"HOLLIS, ME US",
8/19/2016,1014,2,1540.97,"HOLLIS, ME US",
8/20/2016,1014,2,1604.68,"HOLLIS, ME US",
8/21/2016,1014,2,1613.48,"HOLLIS, ME US",
8/22/2016,1014,2,1600.3,"HOLLIS, ME US",
8/23/2016,1014,2,1632.76,"HOLLIS, ME US",
8/24/2016,1014,2,1616.14,"HOLLIS, ME US",
8/25/2016,1014,2,1580.93,"HOLLIS, ME US",
8/26/2016,1014,2,1613.31,"HOLLIS, ME US",
8/27/2016,1014,2,1579.19,"HOLLIS, ME US",
8/28/2016,1014,2,1617.33,"HOLLIS, ME US",
8/29/2016,1014,2,1608.06,"HOLLIS, ME US",
8/30/2016,1014,2,1627.9,"HOLLIS, ME US",
8/31/2016,1014,2,1620.53,"HOLLIS, ME US",
9/1/2016,1014,2,1569.48,"HOLLIS, ME US",
9/2/2016,1014,2,1598.24,"HOLLIS, ME US",
9/3/2016,1014,2,1665.79,"HOLLIS, ME US",
9/4/2016,1014,2,0,"HOLLIS, ME US",
9/5/2016,1014,2,1651.36,"HOLLIS, ME US",
9/6/2016,1014,2,1677.73,"HOLLIS, ME US",
9/7/2016,1014,2,1531.39,"HOLLIS, ME US",
9/8/2016,1014,2,1546.31,"HOLLIS, ME US",
9/9/2016,1014,2,1517.43,"HOLLIS, ME US",
9/10/2016,1014,2,1586.88,"HOLLIS, ME US",
9/11/2016,1014,2,1576.38,"HOLLIS, ME US",
9/12/2016,1014,2,1734.58,"HOLLIS, ME US",
9/13/2016,1014,2,1687.92,"HOLLIS, ME US",
9/14/2016,1014,2,1630.01,"HOLLIS, ME US",
9/15/2016,1014,2,1703.55,"HOLLIS, ME US",
9/16/2016,1014,2,1727.88,"HOLLIS, ME US",
9/17/2016,1014,2,1723.15,"HOLLIS, ME US",
9/18/2016,1014,2,1642.39,"HOLLIS, ME US",
9/19/2016,1014,2,1541.01,"HOLLIS, ME US",
9/20/2016,1014,2,1535,"HOLLIS, ME US",
9/21/2016,1014,2,1560.74,"HOLLIS, ME US",
9/22/2016,1014,2,1596.2,"HOLLIS, ME US",
9/23/2016,1014,2,1648.47,"HOLLIS, ME US",
9/24/2016,1014,2,1675.11,"HOLLIS, ME US",
9/25/2016,1014,2,1745.24,"HOLLIS, ME US",
9/26/2016,1014,2,1772.33,"HOLLIS, ME US",
9/27/2016,1014,2,1781.58,"HOLLIS, ME US",
9/28/2016,1014,2,1643.01,"HOLLIS, ME US",
9/29/2016,1014,2,1717.72,"HOLLIS, ME US",
9/30/2016,1014,2,1730.95,"HOLLIS, ME US",
10/1/2016,1014,2,1742.74,"HOLLIS, ME US",
10/2/2016,1014,2,1637.22,"HOLLIS, ME US",
10/3/2016,1014,2,1640.28,"HOLLIS, ME US",
10/4/2016,1014,2,1590.81,"HOLLIS, ME US",
10/5/2016,1014,2,1755.44,"HOLLIS, ME US",
10/6/2016,1014,2,1752.52,"HOLLIS, ME US",
10/7/2016,1014,2,1750.29,"HOLLIS, ME US",
10/8/2016,1014,2,1696.96,"HOLLIS, ME US",
10/9/2016,1014,2,1704.06,"HOLLIS, ME US",
10/10/2016,1014,2,1688.56,"HOLLIS, ME US",
10/11/2016,1014,2,1796.23,"HOLLIS, ME US",
10/12/2016,1014,2,1782.51,"HOLLIS, ME US",
10/13/2016,1014,2,1739.94,"HOLLIS, ME US",
10/14/2016,1014,2,1735.16,"HOLLIS, ME US",
10/15/2016,1014,2,1791.96,"HOLLIS, ME US",
10/16/2016,1014,2,1799.52,"HOLLIS, ME US",
10/17/2016,1014,2,1791.03,"HOLLIS, ME US",
10/18/2016,1014,2,1637.54,"HOLLIS, ME US",
10/19/2016,1014,2,1619.71,"HOLLIS, ME US",
10/20/2016,1014,2,1744.96,"HOLLIS, ME US",
10/21/2016,1014,2,1739.67,"HOLLIS, ME US",
10/22/2016,1014,2,1553.22,"HOLLIS, ME US",
10/23/2016,1014,2,1693.36,"HOLLIS, ME US",
10/24/2016,1014,2,1778.13,"HOLLIS, ME US",
10/25/2016,1014,2,1749.42,"HOLLIS, ME US",
10/26/2016,1014,2,1794.7,"HOLLIS, ME US",
10/27/2016,1014,2,1782.68,"HOLLIS, ME US",
10/28/2016,1014,2,1827.53,"HOLLIS, ME US",
10/29/2016,1014,2,1749.99,"HOLLIS, ME US",
10/30/2016,1014,2,1739.07,"HOLLIS, ME US",
10/31/2016,1014,2,1777.32,"HOLLIS, ME US",
11/1/2016,1014,2,1819.12,"HOLLIS, ME US",
11/2/2016,1014,2,1834.07,"HOLLIS, ME US",
11/3/2016,1014,2,1731.65,"HOLLIS, ME US",
11/4/2016,1014,2,1732.53,"HOLLIS, ME US",
11/5/2016,1014,2,1827,"HOLLIS, ME US",
11/6/2016,1014,2,1778.02,"HOLLIS, ME US",
11/7/2016,1014,2,1824.45,"HOLLIS, ME US",
11/8/2016,1014,2,1816.08,"HOLLIS, ME US",
11/9/2016,1014,2,1799.38,"HOLLIS, ME US",
11/10/2016,1014,2,1823.7,"HOLLIS, ME US",
11/11/2016,1014,2,1801.71,"HOLLIS, ME US",
11/12/2016,1014,2,1852.45,"HOLLIS, ME US",
11/13/2016,1014,2,1812.67,"HOLLIS, ME US",
11/14/2016,1014,2,1754.03,"HOLLIS, ME US",
11/15/2016,1014,2,1807.17,"HOLLIS, ME US",
11/16/2016,1014,2,1768.04,"HOLLIS, ME US",
11/17/2016,1014,2,1671.71,"HOLLIS, ME US",
11/18/2016,1014,2,1736.45,"HOLLIS, ME US",
11/19/2016,1014,2,1763.91,"HOLLIS, ME US",
11/20/2016,1014,2,1756.02,"HOLLIS, ME US",
11/21/2016,1014,2,1766.81,"HOLLIS, ME US",
11/22/2016,1014,2,1777.93,"HOLLIS, ME US",
11/23/2016,1014,2,1813.99,"HOLLIS, ME US",
11/24/2016,1014,2,0,"HOLLIS, ME US",
11/25/2016,1014,2,1824.49,"HOLLIS, ME US",
11/26/2016,1014,2,1764.7,"HOLLIS, ME US",
11/27/2016,1014,2,1730.73,"HOLLIS, ME US",
11/28/2016,1014,2,1831.1,"HOLLIS, ME US",
11/29/2016,1014,2,1860.81,"HOLLIS, ME US",
11/30/2016,1014,2,1787.96,"HOLLIS, ME US",
12/1/2016,1014,2,1771.45,"HOLLIS, ME US",
12/2/2016,1014,2,1799.3,"HOLLIS, ME US",
12/3/2016,1014,2,1765.95,"HOLLIS, ME US",
12/4/2016,1014,2,1822.63,"HOLLIS, ME US",
12/5/2016,1014,2,1866.62,"HOLLIS, ME US",
12/6/2016,1014,2,1934.28,"HOLLIS, ME US",
12/7/2016,1014,2,1902.95,"HOLLIS, ME US",
12/8/2016,1014,2,1859.22,"HOLLIS, ME US",
12/9/2016,1014,2,1830.9,"HOLLIS, ME US",
12/10/2016,1014,2,1943.99,"HOLLIS, ME US",
12/11/2016,1014,2,2008.25,"HOLLIS, ME US",
12/12/2016,1014,2,2018.24,"HOLLIS, ME US",
12/13/2016,1014,2,2416.39,"HOLLIS, ME US",
12/14/2016,1014,2,2378.08,"HOLLIS, ME US",
12/15/2016,1014,2,2431.33,"HOLLIS, ME US",
12/16/2016,1014,2,2585.79,"HOLLIS, ME US",
12/17/2016,1014,2,2592.99,"HOLLIS, ME US",
12/18/2016,1014,2,2422.15,"HOLLIS, ME US",
12/19/2016,1014,2,2428.02,"HOLLIS, ME US",
12/20/2016,1014,2,2564.11,"HOLLIS, ME US",
12/21/2016,1014,2,2534.98,"HOLLIS, ME US",
12/22/2016,1014,2,2402.65,"HOLLIS, ME US",
12/23/2016,1014,2,2368.18,"HOLLIS, ME US",
12/24/2016,1014,2,2389.83,"HOLLIS, ME US",
12/25/2016,1014,2,0,"HOLLIS, ME US",
12/26/2016,1014,2,2462.79,"HOLLIS, ME US",
12/27/2016,1014,2,2457.79,"HOLLIS, ME US",
12/28/2016,1014,2,2295.12,"HOLLIS, ME US",
12/29/2016,1014,2,2368.14,"HOLLIS, ME US",
12/30/2016,1014,2,2357.11,"HOLLIS, ME US",
12/31/2016,1014,2,2481.81,"HOLLIS, ME US",
1/1/2017,1014,2,0,"HOLLIS, ME US",
1/2/2017,1014,2,2470.53,"HOLLIS, ME US",
1/3/2017,1014,2,2453.93,"HOLLIS, ME US",
1/4/2017,1014,2,2282.96,"HOLLIS, ME US",
1/5/2017,1014,2,2334.33,"HOLLIS, ME US",
1/6/2017,1014,2,2386.35,"HOLLIS, ME US",
1/7/2017,1014,2,2513.84,"HOLLIS, ME US",
1/8/2017,1014,2,2505.4,"HOLLIS, ME US",
1/9/2017,1014,2,2532.34,"HOLLIS, ME US",
1/10/2017,1014,2,2556.38,"HOLLIS, ME US",
1/11/2017,1014,2,2495.14,"HOLLIS, ME US",
1/12/2017,1014,2,2292.74,"HOLLIS, ME US",
1/13/2017,1014,2,2263.31,"HOLLIS, ME US",
1/14/2017,1014,2,2498.91,"HOLLIS, ME US",
1/15/2017,1014,2,2479.87,"HOLLIS, ME US",
1/16/2017,1014,2,2479.12,"HOLLIS, ME US",
1/17/2017,1014,2,2468.34,"HOLLIS, ME US",
1/18/2017,1014,2,2409.18,"HOLLIS, ME US",
1/19/2017,1014,2,2312.73,"HOLLIS, ME US",
1/20/2017,1014,2,2315.31,"HOLLIS, ME US",
1/21/2017,1014,2,2299.66,"HOLLIS, ME US",
1/22/2017,1014,2,2299.56,"HOLLIS, ME US",
1/23/2017,1014,2,2280.37,"HOLLIS, ME US",
1/24/2017,1014,2,2307.85,"HOLLIS, ME US",
1/25/2017,1014,2,2295.71,"HOLLIS, ME US",
1/26/2017,1014,2,2308.54,"HOLLIS, ME US",
1/27/2017,1014,2,2253.59,"HOLLIS, ME US",
1/28/2017,1014,2,2274.23,"HOLLIS, ME US",
1/29/2017,1014,2,2335.9,"HOLLIS, ME US",
1/30/2017,1014,2,2358.07,"HOLLIS, ME US",
1/31/2017,1014,2,2443.49,"HOLLIS, ME US",
2/1/2017,1014,2,2488.67,"HOLLIS, ME US",
2/2/2017,1014,2,2419.67,"HOLLIS, ME US",
2/3/2017,1014,2,2467.98,"HOLLIS, ME US",
2/4/2017,1014,2,2462.02,"HOLLIS, ME US",
2/5/2017,1014,2,2474.44,"HOLLIS, ME US",
2/6/2017,1014,2,2368.74,"HOLLIS, ME US",
2/7/2017,1014,2,2368.75,"HOLLIS, ME US",
2/8/2017,1014,2,2392.28,"HOLLIS, ME US",
2/9/2017,1014,2,2366.4,"HOLLIS, ME US",
2/10/2017,1014,2,2500.65,"HOLLIS, ME US",
2/11/2017,1014,2,2515.63,"HOLLIS, ME US",
2/12/2017,1014,2,2478.52,"HOLLIS, ME US",
2/13/2017,1014,2,2378.29,"HOLLIS, ME US",
2/14/2017,1014,2,2396.33,"HOLLIS, ME US",
2/15/2017,1014,2,2474.24,"HOLLIS, ME US",
2/16/2017,1014,2,2433.05,"HOLLIS, ME US",
2/17/2017,1014,2,2434.99,"HOLLIS, ME US",
2/18/2017,1014,2,2436.17,"HOLLIS, ME US",
2/19/2017,1014,2,2300.29,"HOLLIS, ME US",
2/20/2017,1014,2,2289.66,"HOLLIS, ME US",
2/21/2017,1014,2,2409.1,"HOLLIS, ME US",
2/22/2017,1014,2,2405.74,"HOLLIS, ME US",
2/23/2017,1014,2,2299.76,"HOLLIS, ME US",
2/24/2017,1014,2,2316.64,"HOLLIS, ME US",
2/25/2017,1014,2,2266.16,"HOLLIS, ME US",
2/26/2017,1014,2,2282.03,"HOLLIS, ME US",
2/27/2017,1014,2,2327.99,"HOLLIS, ME US",
2/28/2017,1014,2,2367.15,"HOLLIS, ME US",
3/1/2017,1014,2,2327.36,"HOLLIS, ME US",
3/2/2017,1014,2,2276.31,"HOLLIS, ME US",
3/3/2017,1014,2,2399.47,"HOLLIS, ME US",
3/4/2017,1014,2,2487.64,"HOLLIS, ME US",
3/5/2017,1014,2,2467.71,"HOLLIS, ME US",
3/6/2017,1014,2,2528.44,"HOLLIS, ME US",
3/7/2017,1014,2,2522.96,"HOLLIS, ME US",
3/8/2017,1014,2,2311.21,"HOLLIS, ME US",
3/9/2017,1014,2,2303.1,"HOLLIS, ME US",
3/10/2017,1014,2,2333.15,"HOLLIS, ME US",
3/11/2017,1014,2,2493.68,"HOLLIS, ME US",
3/12/2017,1014,2,2516.39,"HOLLIS, ME US",
3/13/2017,1014,2,2515.6,"HOLLIS, ME US",
3/14/2017,1014,2,2513.43,"HOLLIS, ME US",
3/15/2017,1014,2,2330.73,"HOLLIS, ME US",
3/16/2017,1014,2,2375.98,"HOLLIS, ME US",
3/17/2017,1014,2,2463.23,"HOLLIS, ME US",
3/18/2017,1014,2,2504.46,"HOLLIS, ME US",
3/19/2017,1014,2,2481.55,"HOLLIS, ME US",
3/20/2017,1014,2,2350.36,"HOLLIS, ME US",
3/21/2017,1014,2,2352.79,"HOLLIS, ME US",
3/22/2017,1014,2,2336.13,"HOLLIS, ME US",
3/23/2017,1014,2,2399.44,"HOLLIS, ME US",
3/24/2017,1014,2,2454.11,"HOLLIS, ME US",
3/25/2017,1014,2,2362.24,"HOLLIS, ME US",
3/26/2017,1014,2,2364.84,"HOLLIS, ME US",
3/27/2017,1014,2,2396.33,"HOLLIS, ME US",
3/28/2017,1014,2,2263.56,"HOLLIS, ME US",
3/29/2017,1014,2,2272.08,"HOLLIS, ME US",
3/30/2017,1014,2,2257.69,"HOLLIS, ME US",
3/31/2017,1014,2,2295.22,"HOLLIS, ME US",
4/1/2017,1014,2,2309.74,"HOLLIS, ME US",
4/2/2017,1014,2,2264.51,"HOLLIS, ME US",
4/3/2017,1014,2,2325.83,"HOLLIS, ME US",
4/4/2017,1014,2,2323.86,"HOLLIS, ME US",
4/5/2017,1014,2,2247.8,"HOLLIS, ME US",
4/6/2017,1014,2,2263.71,"HOLLIS, ME US",
4/7/2017,1014,2,2249.14,"HOLLIS, ME US",
4/8/2017,1014,2,2237.65,"HOLLIS, ME US",
4/9/2017,1014,2,2294.42,"HOLLIS, ME US",
4/10/2017,1014,2,2293.32,"HOLLIS, ME US",
4/11/2017,1014,2,2274.81,"HOLLIS, ME US",
4/12/2017,1014,2,2226.25,"HOLLIS, ME US",
4/13/2017,1014,2,2258.22,"HOLLIS, ME US",
4/14/2017,1014,2,1812.71,"HOLLIS, ME US",
4/15/2017,1014,2,1817.08,"HOLLIS, ME US",
4/16/2017,1014,2,1762.66,"HOLLIS, ME US",
4/17/2017,1014,2,1658,"HOLLIS, ME US",
4/18/2017,1014,2,1770.09,"HOLLIS, ME US",
4/19/2017,1014,2,1774.67,"HOLLIS, ME US",
4/20/2017,1014,2,1785.91,"HOLLIS, ME US",
4/21/2017,1014,2,1695.44,"HOLLIS, ME US",
4/22/2017,1014,2,1721.12,"HOLLIS, ME US",
4/23/2017,1014,2,1772.41,"HOLLIS, ME US",
4/24/2017,1014,2,1773.07,"HOLLIS, ME US",
4/25/2017,1014,2,1756.62,"HOLLIS, ME US",
4/26/2017,1014,2,1773.43,"HOLLIS, ME US",
4/27/2017,1014,2,1695.93,"HOLLIS, ME US",
4/28/2017,1014,2,1619.21,"HOLLIS, ME US",
4/29/2017,1014,2,1645.51,"HOLLIS, ME US",
4/30/2017,1014,2,1697.2,"HOLLIS, ME US",
5/1/2017,1014,2,1759.34,"HOLLIS, ME US",
5/2/2017,1014,2,1691.12,"HOLLIS, ME US",
5/3/2017,1014,2,1689.62,"HOLLIS, ME US",
5/4/2017,1014,2,1802.38,"HOLLIS, ME US",
5/5/2017,1014,2,1815.78,"HOLLIS, ME US",
5/6/2017,1014,2,1715.78,"HOLLIS, ME US",
5/7/2017,1014,2,1644.24,"HOLLIS, ME US",
5/8/2017,1014,2,1683.02,"HOLLIS, ME US",
5/9/2017,1014,2,1777.45,"HOLLIS, ME US",
5/10/2017,1014,2,1782.89,"HOLLIS, ME US",
5/11/2017,1014,2,1687.06,"HOLLIS, ME US",
5/12/2017,1014,2,1680.36,"HOLLIS, ME US",
5/13/2017,1014,2,1731.87,"HOLLIS, ME US",
5/14/2017,1014,2,1664.87,"HOLLIS, ME US",
5/15/2017,1014,2,1678.82,"HOLLIS, ME US",
5/16/2017,1014,2,1727.59,"HOLLIS, ME US",
5/17/2017,1014,2,1705.05,"HOLLIS, ME US",
5/18/2017,1014,2,1662.39,"HOLLIS, ME US",
5/19/2017,1014,2,1609.24,"HOLLIS, ME US",
5/20/2017,1014,2,1664.08,"HOLLIS, ME US",
5/21/2017,1014,2,1729,"HOLLIS, ME US",
5/22/2017,1014,2,1772.93,"HOLLIS, ME US",
5/23/2017,1014,2,1633.85,"HOLLIS, ME US",
5/24/2017,1014,2,1651.63,"HOLLIS, ME US",
5/25/2017,1014,2,1680.1,"HOLLIS, ME US",
5/26/2017,1014,2,1656.32,"HOLLIS, ME US",
5/27/2017,1014,2,1639.47,"HOLLIS, ME US",
5/28/2017,1014,2,1735.69,"HOLLIS, ME US",
5/29/2017,1014,2,0,"HOLLIS, ME US",
5/30/2017,1014,2,1681.24,"HOLLIS, ME US",
5/31/2017,1014,2,1645.94,"HOLLIS, ME US",
6/1/2017,1014,2,1605.97,"HOLLIS, ME US",
6/2/2017,1014,2,1723.18,"HOLLIS, ME US",
6/3/2017,1014,2,1693.14,"HOLLIS, ME US",
6/4/2017,1014,2,1705.18,"HOLLIS, ME US",
6/5/2017,1014,2,1633.07,"HOLLIS, ME US",
6/6/2017,1014,2,1661.18,"HOLLIS, ME US",
6/7/2017,1014,2,1659.96,"HOLLIS, ME US",
6/8/2017,1014,2,1664.52,"HOLLIS, ME US",
6/9/2017,1014,2,1662.67,"HOLLIS, ME US",
6/10/2017,1014,2,1671.24,"HOLLIS, ME US",
6/11/2017,1014,2,1614.46,"HOLLIS, ME US",
6/12/2017,1014,2,1541.63,"HOLLIS, ME US",
6/13/2017,1014,2,1525.29,"HOLLIS, ME US",
6/14/2017,1014,2,1638.87,"HOLLIS, ME US",
6/15/2017,1014,2,1682.42,"HOLLIS, ME US",
6/16/2017,1014,2,1729.55,"HOLLIS, ME US",
6/17/2017,1014,2,1614.09,"HOLLIS, ME US",
6/18/2017,1014,2,1593.55,"HOLLIS, ME US",
6/19/2017,1014,2,1521.5,"HOLLIS, ME US",
6/20/2017,1014,2,1490.2,"HOLLIS, ME US",
6/21/2017,1014,2,1607.48,"HOLLIS, ME US",
6/22/2017,1014,2,1599.09,"HOLLIS, ME US",
6/23/2017,1014,2,1635.28,"HOLLIS, ME US",
6/24/2017,1014,2,1539.17,"HOLLIS, ME US",
6/25/2017,1014,2,1602.73,"HOLLIS, ME US",
6/26/2017,1014,2,1614.47,"HOLLIS, ME US",
6/27/2017,1014,2,1593.96,"HOLLIS, ME US",
6/28/2017,1014,2,1624.36,"HOLLIS, ME US",
6/29/2017,1014,2,1619.76,"HOLLIS, ME US",
6/30/2017,1014,2,1591.69,"HOLLIS, ME US",
7/1/2017,1014,2,0,"HOLLIS, ME US",
7/2/2017,1014,2,0,"HOLLIS, ME US",
7/3/2017,1014,2,0,"HOLLIS, ME US",
7/4/2017,1014,2,0,"HOLLIS, ME US",
7/5/2017,1014,2,0,"HOLLIS, ME US",
7/6/2017,1014,2,0,"HOLLIS, ME US",
7/7/2017,1014,2,0,"HOLLIS, ME US",
7/8/2017,1014,2,1584.78,"HOLLIS, ME US",
7/9/2017,1014,2,1561.25,"HOLLIS, ME US",
7/10/2017,1014,2,1576.13,"HOLLIS, ME US",
7/11/2017,1014,2,1600,"HOLLIS, ME US",
7/12/2017,1014,2,1574.09,"HOLLIS, ME US",
7/13/2017,1014,2,1580.22,"HOLLIS, ME US",
7/14/2017,1014,2,1626.26,"HOLLIS, ME US",
7/15/2017,1014,2,1640.62,"HOLLIS, ME US",
7/16/2017,1014,2,1606.97,"HOLLIS, ME US",
7/17/2017,1014,2,1561.55,"HOLLIS, ME US",
7/18/2017,1014,2,1565.48,"HOLLIS, ME US",
7/19/2017,1014,2,1497.92,"HOLLIS, ME US",
7/20/2017,1014,2,1517.53,"HOLLIS, ME US",
7/21/2017,1014,2,1550.45,"HOLLIS, ME US",
7/22/2017,1014,2,1569.83,"HOLLIS, ME US",
7/23/2017,1014,2,1548.16,"HOLLIS, ME US",
7/24/2017,1014,2,1588.33,"HOLLIS, ME US",
7/25/2017,1014,2,1581.37,"HOLLIS, ME US",
7/26/2017,1014,2,1614.48,"HOLLIS, ME US",
7/27/2017,1014,2,1618.48,"HOLLIS, ME US",
7/28/2017,1014,2,1579.83,"HOLLIS, ME US",
7/29/2017,1014,2,1597.47,"HOLLIS, ME US",
7/30/2017,1014,2,1640.17,"HOLLIS, ME US",
7/31/2017,1014,2,1630.91,"HOLLIS, ME US",
8/1/2017,1014,2,1641.6,"HOLLIS, ME US",
8/2/2017,1014,2,1577.81,"HOLLIS, ME US",
8/3/2017,1014,2,1606,"HOLLIS, ME US",
8/4/2017,1014,2,1563.95,"HOLLIS, ME US",
8/5/2017,1014,2,1583.73,"HOLLIS, ME US",
8/6/2017,1014,2,1576.73,"HOLLIS, ME US",
8/7/2017,1014,2,1640.27,"HOLLIS, ME US",
8/8/2017,1014,2,1642.66,"HOLLIS, ME US",
8/9/2017,1014,2,1607.41,"HOLLIS, ME US",
8/10/2017,1014,2,1641.98,"HOLLIS, ME US",
8/11/2017,1014,2,1570.62,"HOLLIS, ME US",
8/12/2017,1014,2,1558.56,"HOLLIS, ME US",
8/13/2017,1014,2,1523.96,"HOLLIS, ME US",
8/14/2017,1014,2,1647.3,"HOLLIS, ME US",
8/15/2017,1014,2,1607.83,"HOLLIS, ME US",
8/16/2017,1014,2,1602.97,"HOLLIS, ME US",
8/17/2017,1014,2,1648.39,"HOLLIS, ME US",
8/18/2017,1014,2,1661.99,"HOLLIS, ME US",
8/19/2017,1014,2,1571.44,"HOLLIS, ME US",
8/20/2017,1014,2,1510.32,"HOLLIS, ME US",
8/21/2017,1014,2,1586.32,"HOLLIS, ME US",
8/22/2017,1014,2,1638.47,"HOLLIS, ME US",
8/23/2017,1014,2,1529.72,"HOLLIS, ME US",
8/24/2017,1014,2,1606.68,"HOLLIS, ME US",
8/25/2017,1014,2,1623.09,"HOLLIS, ME US",
8/26/2017,1014,2,1699.38,"HOLLIS, ME US",
8/27/2017,1014,2,1663.64,"HOLLIS, ME US",
8/28/2017,1014,2,1670.59,"HOLLIS, ME US",
8/29/2017,1014,2,1693.26,"HOLLIS, ME US",
8/30/2017,1014,2,1695.85,"HOLLIS, ME US",
8/31/2017,1014,2,1669.57,"HOLLIS, ME US",
9/1/2017,1014,2,1698.15,"HOLLIS, ME US",
9/2/2017,1014,2,1662.14,"HOLLIS, ME US",
9/3/2017,1014,2,1735.59,"HOLLIS, ME US",
9/4/2017,1014,2,1653.42,"HOLLIS, ME US",
9/5/2017,1014,2,0,"HOLLIS, ME US",
9/6/2017,1014,2,1536.28,"HOLLIS, ME US",
9/7/2017,1014,2,1564.1,"HOLLIS, ME US",
9/8/2017,1014,2,1635.71,"HOLLIS, ME US",
9/9/2017,1014,2,1658.61,"HOLLIS, ME US",
9/10/2017,1014,2,1660.7,"HOLLIS, ME US",
9/11/2017,1014,2,1668.7,"HOLLIS, ME US",
9/12/2017,1014,2,1681.56,"HOLLIS, ME US",
9/13/2017,1014,2,1666.06,"HOLLIS, ME US",
9/14/2017,1014,2,1651.19,"HOLLIS, ME US",
